Method,ReleaseId,LOC,ParamCount,Statements,Cyclomatic,Nesting,Cognitive,Smells,Modifications,Authors,NameLength,TSLC,FanOut,Buggy,File
hashCode,4.0.0,4,0,1,1,7,8,0,2,2,8,18,2,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java
setClean,4.0.0,3,1,1,1,7,8,0,2,2,8,18,0,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java
isClean,4.0.0,3,0,1,1,4,5,0,2,2,7,18,0,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java
setOffset,4.0.0,6,2,4,1,5,6,0,2,2,9,18,2,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java
getOffset,4.0.0,4,1,2,1,5,6,0,2,2,9,18,2,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java
zeroPage,4.0.0,6,0,4,1,6,7,0,2,2,8,18,4,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java
readPage,4.0.0,10,1,4,3,16,19,0,2,2,8,18,9,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java
getPageToWrite,4.0.0,5,0,3,1,5,6,0,2,2,14,18,2,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java
setLedger,4.0.0,3,1,1,1,5,6,0,2,2,9,18,0,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java
getLedger,4.0.0,3,0,1,1,4,5,0,2,2,9,18,0,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java
getVersion,4.0.0,3,0,1,1,4,5,0,2,2,10,18,0,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java
setFirstEntry,4.0.0,6,1,2,2,9,11,0,2,2,13,18,0,1,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java
getFirstEntry,4.0.0,3,0,1,1,4,5,0,2,2,13,18,0,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java
inUse,4.0.0,3,0,1,1,5,6,0,2,2,5,18,0,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java
getLastEntry,4.0.0,8,0,4,3,9,12,0,2,2,12,18,1,1,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java
getPageSize,4.0.0,6,0,1,1,4,5,0,6,2,11,8,0,1,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java
getEntriesPerPage,4.0.0,6,0,1,1,4,5,0,6,2,17,8,0,1,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java
putIntoTable,4.0.0,8,2,4,2,9,11,1,6,2,12,8,6,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java
getFromTable,4.0.0,7,3,3,2,7,9,1,6,2,12,8,2,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java
getLedgerEntryPage,4.0.0,13,3,4,4,9,13,1,6,2,18,8,3,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java
putEntryOffset,4.0.0,20,3,9,3,9,12,0,6,2,14,8,6,1,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java
getEntryOffset,4.0.0,21,2,8,3,11,14,0,6,2,14,8,6,1,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java
getLedgerName,4.0.0,12,1,10,1,11,12,1,6,2,13,8,10,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java
checkParents,4.0.0,9,1,3,3,8,11,1,6,2,12,8,3,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java
pickDirs,4.0.0,3,1,1,1,7,8,2,6,2,8,8,1,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java
getFileInfo,4.0.0,40,2,18,9,14,23,0,6,2,11,8,15,1,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java
updatePage,4.0.0,19,1,7,4,10,14,1,6,2,10,8,8,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java
flushLedger,4.0.0,101,1,41,24,19,43,2,6,2,11,8,50,1,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java
compare,4.0.0,4,2,1,1,8,9,0,6,2,7,8,2,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java
writeBuffers,4.0.0,28,5,14,8,13,21,1,6,2,12,8,13,1,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java
grabCleanPage,4.0.0,54,2,24,12,16,28,1,6,2,13,8,28,1,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java
getLastEntry,4.0.0,21,1,8,5,13,18,0,6,2,12,8,6,1,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java
getActiveLedgers,4.0.0,30,0,3,9,22,31,1,6,2,16,8,14,1,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java
deleteLedger,4.0.0,31,1,10,2,7,9,0,6,2,12,8,12,1,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java
getLedgerId,4.0.0,3,0,1,1,4,5,0,13,3,11,8,0,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java
getLedger,4.0.0,3,0,1,1,4,5,0,13,3,9,8,0,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java
getEntry,4.0.0,3,0,1,1,4,5,0,13,3,8,8,0,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java
run,4.0.0,64,0,22,11,17,28,1,13,3,3,8,20,1,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java
accept,4.0.0,8,1,2,2,7,9,0,13,3,6,8,0,1,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java
shutdown,4.0.0,10,0,3,2,6,8,0,13,3,8,8,3,1,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java
accept,4.0.0,7,1,2,2,5,7,0,13,3,6,8,0,1,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java
accept,4.0.0,1,1,0,1,2,3,0,13,3,6,8,0,1,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java
listJournalIds,4.0.0,28,2,10,5,11,16,0,13,3,14,8,9,1,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java
instantiateZookeeperClient,4.0.0,13,1,5,2,7,9,1,13,3,26,8,3,1,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java
registerBookie,4.0.0,19,1,4,3,12,15,1,13,3,14,8,4,1,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java
newZookeeper,4.0.0,48,2,9,6,18,24,1,13,3,12,8,13,1,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java
process,4.0.0,21,1,6,6,11,17,0,13,3,7,8,13,1,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java
checkDirectoryLayoutVersion,4.0.0,47,1,16,6,13,19,1,13,3,27,8,8,1,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java
createDirectoryLayoutVersionFile,4.0.0,18,1,7,2,9,11,1,13,3,32,8,4,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java
fullRead,4.0.0,11,2,5,3,9,12,1,13,3,8,8,2,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java
putHandle,4.0.0,5,1,1,1,7,8,1,13,3,9,8,1,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java
getHandle,4.0.0,32,3,14,5,15,20,2,13,3,9,8,12,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java
getHandle,4.0.0,28,2,12,4,14,18,2,13,3,9,8,9,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java
createHandle,4.0.0,3,2,1,1,5,6,2,13,3,12,8,0,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java
setLastLogMark,4.0.0,4,2,2,1,5,6,0,13,3,14,8,0,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java
markLog,4.0.0,3,0,1,1,6,7,0,13,3,7,8,0,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java
rollLog,4.0.0,23,0,11,4,11,15,1,13,3,7,8,10,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java
readLog,4.0.0,28,0,12,5,13,18,1,13,3,7,8,7,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java
toString,4.0.0,6,0,3,1,8,9,0,13,3,8,8,5,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java
getLastLogMark,4.0.0,3,0,1,1,4,5,0,13,3,14,8,0,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java
isRunning,4.0.0,3,0,1,1,4,5,0,13,3,9,8,0,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java
run,4.0.0,88,0,41,13,18,31,0,13,3,3,8,29,1,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java
openChannel,4.0.0,3,1,1,1,5,6,1,13,3,11,8,1,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java
openChannel,4.0.0,9,2,4,2,11,13,1,13,3,11,8,4,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java
shutdown,4.0.0,21,0,9,4,7,11,0,13,3,8,8,8,1,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java
getLedgerForEntry,4.0.0,16,2,5,2,9,11,1,13,3,17,8,6,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java
addEntryInternal,4.0.0,13,4,6,2,10,12,1,13,3,16,8,7,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java
recoveryAddEntry,4.0.0,16,4,3,1,9,10,0,13,3,16,8,3,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java
addEntry,4.0.0,17,4,4,2,13,15,0,13,3,8,8,5,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java
fenceLedger,4.0.0,13,1,2,1,7,8,0,13,3,11,8,2,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java
readEntry,4.0.0,11,2,4,2,12,14,0,13,3,9,8,5,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java
writeComplete,4.0.0,6,5,2,2,6,8,0,13,3,13,8,1,1,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java
incCount,4.0.0,3,0,1,1,5,6,0,13,3,8,8,0,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java
waitZero,4.0.0,5,0,1,2,6,8,0,13,3,8,8,1,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java
main,4.0.0,22,1,15,2,9,11,1,13,3,4,8,11,1,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java
setMasterKey,4.0.0,3,1,1,1,5,6,0,4,2,12,18,0,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java
cmpMasterKey,4.0.0,3,1,1,1,5,6,0,4,2,12,18,1,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java
getLedgerId,4.0.0,3,0,1,1,4,5,0,4,2,11,18,0,1,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java
incRef,4.0.0,3,0,1,1,5,6,0,4,2,6,18,0,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java
decRef,4.0.0,3,0,1,1,5,6,0,4,2,6,18,0,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java
getRefCnt,4.0.0,3,0,1,1,4,5,0,4,2,9,18,0,1,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java
setFenced,4.0.0,3,0,1,1,5,6,0,4,2,9,18,0,1,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java
isFenced,4.0.0,3,0,1,1,4,5,0,4,2,8,18,0,1,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java
addEntry,4.0.0,17,1,7,2,10,12,0,4,2,8,18,5,1,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java
readEntry,4.0.0,43,1,20,9,18,27,1,4,2,9,18,14,1,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java
close,4.0.0,2,0,0,1,1,2,0,4,2,5,18,0,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java
run,4.0.0,21,0,6,6,13,19,0,8,2,3,7,6,1,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java
doGcLedgers,4.0.0,16,0,3,2,13,15,1,8,2,11,7,3,1,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java
gc,4.0.0,8,1,2,2,8,10,0,8,2,2,7,2,1,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java
doGcEntryLogs,4.0.0,38,0,12,8,14,22,3,8,2,13,7,15,1,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java
createLogId,4.0.0,20,1,9,3,11,14,1,8,2,11,7,11,1,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java
setLastLogId,4.0.0,17,2,6,2,9,11,1,8,2,12,7,4,1,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java
getLastLogId,4.0.0,25,1,9,5,9,14,1,8,2,12,7,3,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java
openNewChannel,4.0.0,3,0,1,1,6,7,1,8,2,14,7,1,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java
flush,4.0.0,5,0,1,2,7,9,0,8,2,5,7,1,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java
addEntry,4.0.0,14,2,10,2,8,10,0,8,2,8,7,10,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java
readEntry,4.0.0,41,3,24,7,19,26,2,8,2,9,7,15,1,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java
getChannelForLogId,4.0.0,21,1,11,3,9,12,1,8,2,18,7,8,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java
findFile,4.0.0,9,1,3,3,11,14,1,8,2,8,7,3,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java
testAndClearSomethingWritten,4.0.0,7,0,2,1,7,8,0,8,2,28,7,0,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java
extractLedgersFromEntryLogs,4.0.0,65,0,29,10,21,31,6,8,2,27,7,20,1,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java
shutdown,4.0.0,17,0,5,2,8,10,0,8,2,8,7,4,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java
doOps,4.0.0,1,1,0,1,2,3,0,2,1,5,19,0,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/AbstractBenchmark.java
tearDown,4.0.0,1,0,0,1,2,3,0,2,1,8,19,0,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/AbstractBenchmark.java
handle,4.0.0,15,2,7,5,9,14,1,2,1,6,19,7,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/AbstractBenchmark.java
runPhase,4.0.0,10,2,5,2,13,15,2,2,1,8,19,7,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/AbstractBenchmark.java
run,4.0.0,11,0,8,1,7,8,0,2,1,3,19,8,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/AbstractBenchmark.java
doOps,4.0.0,21,1,12,2,14,16,0,3,2,5,19,7,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookkeeperBenchmark.java
addComplete,4.0.0,4,4,1,1,8,9,0,3,2,11,19,1,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookkeeperBenchmark.java
tearDown,4.0.0,4,0,1,1,5,6,0,3,2,8,19,1,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookkeeperBenchmark.java
main,4.0.0,4,1,2,1,8,9,0,3,2,4,19,1,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookkeeperBenchmark.java
doOps,4.0.0,29,1,20,2,14,16,0,4,2,5,18,16,1,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookieBenchmark.java
writeComplete,4.0.0,4,5,1,1,8,9,0,4,2,13,18,1,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookieBenchmark.java
tearDown,4.0.0,6,0,3,1,5,6,0,4,2,8,18,3,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookieBenchmark.java
main,4.0.0,4,1,2,1,8,9,0,4,2,4,18,1,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookieBenchmark.java
getPipeline,4.0.0,8,0,5,1,7,8,0,2,1,11,19,4,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/FakeBookie.java
messageReceived,4.0.0,19,2,13,2,10,12,0,2,1,15,19,17,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/FakeBookie.java
main,4.0.0,3,1,1,1,7,8,0,2,1,4,19,1,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/FakeBookie.java
create,4.0.0,22,1,3,1,10,11,0,1,1,6,92,1,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClientFactory.java
getDefaultServerHedwigSocketAddress,4.0.0,4,0,1,1,4,5,0,1,1,35,92,0,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClientFactory.java
isSSLEnabled,4.0.0,4,0,1,1,5,6,0,1,1,12,92,1,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClientFactory.java
